DEPTH,CAL,AT10,AT30,AT60,AT90,GR,Rv,Rh,Rvsh,Rhsh,WNAME,WIDX,Csh_pred,Rss_pred,Rv_sim,Rh_sim,Rv_err,Rh_err
8832.5,4.2774,1.8474,1.3031,1.3647,1.3487,49.5307,1.4568,1.3587,2.78,0.58,AkerBP,2.0,0.2179424,1.5954806,1.8536375501751898,1.1548233563640604,27.24035901806629,15.0052729547317
8832.75,4.2763,1.77,1.2729,1.3551,1.3442,49.6558,1.473,1.3951,2.78,0.58,AkerBP,2.0,0.20986474,1.6481055,1.885650269985199,1.1886987245488196,28.014274948078672,14.79472980081574
8833.0,4.2752,1.7597,1.2957,1.3643,1.3297,49.7808,1.4818,1.4072,2.78,0.58,AkerBP,2.0,0.20775993,1.6659809,1.897429492175579,1.199405345102515,28.048960195409567,14.766533179184545
8833.25,4.2741,1.8207,1.2933,1.3369,1.3582,49.9238,1.5037,1.4285,2.78,0.58,AkerBP,2.0,0.2049669,1.6983314,1.9200376105308532,1.2172599074511543,27.68754475831969,14.78754585571199
8833.5,4.273,1.8139,1.3324,1.4194,1.4249,50.0668,1.5518,1.4742,2.78,0.58,AkerBP,2.0,0.19850942,1.7669299,1.9680338317155837,1.2564961847151253,26.822646714498234,14.767590237747571
8833.75,4.2719,1.7881,1.3942,1.4319,1.4458,51.4042,1.6182,1.537,2.78,0.58,AkerBP,2.0,0.18883632,1.859132,2.0330253091454504,1.3125203362693842,25.634983879956145,14.605052942785665
8834.0,4.2708,1.8203,1.4449,1.524,1.6115,52.7416,1.6738,1.5875,2.78,0.58,AkerBP,2.0,0.1810102,1.9320416,2.085530838668346,1.3587229895851731,24.598568447146988,14.411150262351294
8834.25,4.2697,1.7086,1.4449,1.5641,1.6581,52.2323,1.7003,1.599,2.78,0.58,AkerBP,2.0,0.1804161,1.9510136,2.100576066970825,1.3677208765945335,23.541496616527976,14.463985203593904
8834.5,4.2686,1.5499,1.3735,1.4628,1.4646,51.7229,1.7044,1.5567,2.78,0.58,AkerBP,2.0,0.19170094,1.8991982,2.0680487298965455,1.322543100647759,21.335879482313167,15.041877005989654
8834.75,4.2675,1.5174,1.2673,1.3079,1.3334,51.9896,1.6972,1.4618,2.78,0.58,AkerBP,2.0,0.21739295,1.7744162,1.9930230873823165,1.2256916194721523,17.430066426014402,16.151893591999432
8835.0,4.2664,1.4206,1.1776,1.2127,1.2588,52.2563,1.6866,1.3545,2.78,0.58,AkerBP,2.0,0.24841169,1.623421,1.9107287567853928,1.1220047858901274,13.288791461247046,17.164652204494104
8835.25,4.2653,1.329,1.1241,1.1514,1.1853,51.9012,1.6783,1.2812,2.78,0.58,AkerBP,2.0,0.26975083,1.5137627,1.855331244468689,1.055415364514302,10.548247897794734,17.622903175593024
8835.5,4.2642,1.309,1.1012,1.1112,1.1173,51.5461,1.6747,1.2486,2.78,0.58,AkerBP,2.0,0.27896282,1.4631388,1.8304940587282181,1.026934449801507,9.302804008372727,17.753127518700385
8835.75,4.2631,1.2922,1.1061,1.1176,1.1188,52.2498,1.6752,1.2361,2.78,0.58,AkerBP,2.0,0.2825215,1.4434628,1.821063323020935,1.016095260217108,8.707218422930692,17.7982962367844
8836.0,4.262,1.2822,1.1044,1.1084,1.1025,52.9535,1.6807,1.2221,2.78,0.58,AkerBP,2.0,0.28667226,1.4212577,1.8107714504003525,1.0038533219977694,7.739123603281513,17.8583322152222
8836.25,4.2609,1.2874,1.0954,1.0949,1.0876,53.4893,1.6929,1.1962,2.78,0.58,AkerBP,2.0,0.29398602,1.3791683,1.790993229150772,0.9815610470393336,5.794390049664593,17.94340018062752
8836.5,4.2598,1.2947,1.1011,1.0972,1.0791,54.0251,1.7088,1.1647,2.78,0.58,AkerBP,2.0,0.3020951,1.3262293,1.765406329035759,0.9550313221166508,3.312636296568281,18.00194710082848
8836.75,4.2587,1.3059,1.1019,1.0933,1.0747,55.1317,1.7215,1.1414,2.78,0.58,AkerBP,2.0,0.3076666,1.2860641,1.745698298215866,0.9356333996260234,1.4056519439945363,18.027562675133744
8837.0,4.2576,1.3007,1.104,1.0946,1.0728,56.2383,1.7286,1.1311,2.78,0.58,AkerBP,2.0,0.3100821,1.2680545,1.7368817514181136,0.9270416118882956,0.47910166713604735,18.04070268868397
8837.25,4.2565,1.3058,1.1059,1.0971,1.0746,55.8859,1.7366,1.1306,2.78,0.58,AkerBP,2.0,0.31026483,1.2667494,1.7362578153610229,0.9264135454287495,0.019704286478006514,18.060008364695783
8837.5,4.2554,1.2894,1.1114,1.1052,1.082,55.5335,1.759,1.1392,2.78,0.58,AkerBP,2.0,0.30848953,1.2802129,1.742881446480751,0.9328086970832459,0.9163475565235337,18.117214090304962
8837.75,4.2543,1.2979,1.1218,1.1188,1.0958,56.7282,1.8078,1.1587,2.78,0.58,AkerBP,2.0,0.30444556,1.3109467,1.7581934463977813,0.947435978081415,2.744028852871931,18.232849047949
8838.0,4.2532,1.3029,1.1283,1.1302,1.1086,57.923,1.8744,1.1849,2.78,0.58,AkerBP,2.0,0.29912812,1.3534437,1.7801668560504913,0.9675095815489873,5.02737643776722,18.34673123900859
8838.25,4.252,1.3354,1.1156,1.1444,1.1181,58.9124,1.9299,1.2062,2.78,0.58,AkerBP,2.0,0.29499033,1.3902838,1.800236694216728,0.9845410511258975,6.718654115926831,18.37663313497782
8838.5,4.2509,1.3947,1.1613,1.1834,1.1512,59.9019,1.9572,1.2165,2.78,0.58,AkerBP,2.0,0.29306662,1.409231,1.8109575963020323,0.9931156552819761,7.472021443795611,18.362872562106357
8838.75,4.2498,1.4338,1.2,1.2207,1.1901,59.6623,1.9649,1.2193,2.78,0.58,AkerBP,2.0,0.29255688,1.4145633,1.8140312552452087,0.9954978014911157,7.678189462811918,18.35497404321204
8839.0,4.2487,1.4955,1.2391,1.2435,1.2288,59.4227,1.9641,1.2187,2.78,0.58,AkerBP,2.0,0.2926794,1.4135149,1.8134568625688552,0.995007003782969,7.669830325907275,18.35505015319856
8839.25,4.2476,1.5298,1.2068,1.2393,1.2417,59.2066,1.9514,1.2124,2.78,0.58,AkerBP,2.0,0.293902,1.4020741,1.8070492655038835,0.9897685637514467,7.397290893518324,18.362870030398646
8839.5,4.2465,1.4066,1.1403,1.1642,1.1734,58.9906,1.9079,1.1905,2.78,0.58,AkerBP,2.0,0.29824367,1.3634404,1.7859203714132308,0.9719037082916836,6.393397378624097,18.36172126907319
8839.75,4.2454,1.2834,1.1033,1.1225,1.14,59.2234,1.822,1.1468,2.78,0.58,AkerBP,2.0,0.30726308,1.2902114,1.7479684841632843,0.9374871273317563,4.06320064965509,18.251907278360978
8840.0,4.2443,1.2571,1.0982,1.0938,1.1198,59.4562,1.7223,1.095,2.78,0.58,AkerBP,2.0,0.31834394,1.2063866,1.7073368728160858,0.897739907671442,0.8687875041464396,18.014620303977903
8840.25,4.2432,1.2147,1.0455,1.0827,1.1245,58.8627,1.652,1.0579,2.78,0.58,AkerBP,2.0,0.32613763,1.1458528,1.6788096767663956,0.8692671737363784,1.6228617897333943,17.830874965840028
8840.5,4.2421,1.1219,0.9997,1.0072,1.0483,58.2692,1.6207,1.0412,2.78,0.58,AkerBP,2.0,0.32943887,1.1180942,1.6655905401706694,0.8563595280481341,2.7698241605892147,17.75263848942238
8840.75,4.241,1.1149,0.9795,0.9796,1.0208,58.4735,1.612,1.0365,2.78,0.58,AkerBP,2.0,0.33033082,1.1102109,1.6617936831712723,0.8527134833845404,3.0889381619895904,17.731453604964738
8841.0,4.2399,1.1174,0.97,0.9655,1.0116,58.6778,1.6105,1.0357,2.78,0.58,AkerBP,2.0,0.33048004,1.1088667,1.6611429035663603,0.852093033519449,3.1445453937510246,17.72781369900078
8841.25,4.2388,1.1206,0.9699,0.9622,1.0118,58.097,1.6103,1.0357,2.78,0.58,AkerBP,2.0,0.33047423,1.1088705,1.6611356884241104,0.8520980148459293,3.1569079316965993,17.72733273670665
8841.5,4.2377,1.1256,0.9918,0.9831,1.0328,57.5161,1.6105,1.0359,2.78,0.58,AkerBP,2.0,0.33043197,1.10921,1.6612924474477766,0.8522574525292196,3.153830949877464,17.72782580082831
8841.75,4.2366,1.1383,1.0315,1.0192,1.0706,58.2615,1.6126,1.0382,2.78,0.58,AkerBP,2.0,0.32993945,1.1131202,1.663089578747749,0.8540970355444972,3.130942499550357,17.732899677856174
8842.0,4.2355,1.2168,1.077,1.0631,1.1136,59.0068,1.6247,1.0514,2.78,0.58,AkerBP,2.0,0.32710207,1.1355319,1.6734408354759216,0.864638303482895,2.9999898735718324,17.763144047660724
8842.25,4.2344,1.323,1.1329,1.1066,1.2045,59.1416,1.6684,1.1004,2.78,0.58,AkerBP,2.0,0.3164337,1.2183175,1.71248648583889,0.9036285894781937,2.6424410116812425,17.88180757195623
8842.5,4.2333,1.4109,1.2364,1.2021,1.2573,59.2764,1.7691,1.2209,2.78,0.58,AkerBP,2.0,0.28998086,1.4177837,1.8128003340959549,0.9992385164176877,2.470201463792605,18.155580603023374
8842.75,4.2322,1.5416,1.2828,1.2833,1.3375,59.6902,1.9176,1.4205,2.78,0.58,AkerBP,2.0,0.24527307,1.7294532,1.9871240803599357,1.1637638316670453,3.6255778243604366,18.07364789390741
8843.0,4.2311,1.7419,1.4278,1.394,1.4194,60.104,2.0518,1.6278,2.78,0.58,AkerBP,2.0,0.19926764,2.025495,2.1758434996008873,1.3533783808311106,6.045594093034761,16.858435874732113
8843.25,4.23,1.7668,1.473,1.4424,1.4147,59.432,2.1218,1.7481,2.78,0.58,AkerBP,2.0,0.17470644,2.186225,2.289961215555668,1.4733722932896223,7.925403692886605,15.71578895431484
8843.5,4.2289,1.9151,1.4999,1.4785,1.4397,58.76,2.1417,1.7843,2.78,0.58,AkerBP,2.0,0.16774637,2.233205,2.3249278819561003,1.5108246953908129,8.55525432862213,15.326755848746688
8843.75,4.2278,2.0794,1.5951,1.6103,1.5414,56.8638,2.1416,1.7853,2.78,0.58,AkerBP,2.0,0.16751751,2.2344556,2.325843778252602,1.5119685188498087,8.603090131331802,15.31011489106545
8844.0,4.2267,2.1377,1.7605,1.6948,1.6514,54.9676,2.134,1.7739,2.78,0.58,AkerBP,2.0,0.1695976,2.219651,2.3146847420930863,1.5003219796551202,8.466951363312388,15.42240376260668
8844.25,4.2256,2.3232,1.7872,1.7425,1.7428,54.4455,2.1239,1.7587,2.78,0.58,AkerBP,2.0,0.17240898,2.199831,2.2998573091626167,1.484861457621823,8.284632476228483,15.570509033841864
8844.5,4.2245,2.2108,1.7933,1.7327,1.731,53.9234,2.116,1.7466,2.78,0.58,AkerBP,2.0,0.17468525,2.1839886,2.2881029638648034,1.4725917568472087,8.133410390586166,15.688093619191074
8844.75,4.2234,2.0583,1.7755,1.7016,1.6976,52.9413,2.1121,1.738,2.78,0.58,AkerBP,2.0,0.17642814,2.1727858,2.2799153888225554,1.4636443999585933,7.945428191021048,15.78570771239394
8845.0,4.2223,2.0249,1.6668,1.6074,1.6025,51.9593,2.1096,1.7183,2.78,0.58,AkerBP,2.0,0.1808857,2.1473193,2.261762298941612,1.44231269567078,7.212850727228481,16.061648392551945
8845.25,4.2212,2.0094,1.7193,1.5663,1.6169,51.8066,2.1043,1.6579,2.78,0.58,AkerBP,2.0,0.19515589,2.068004,2.20695421397686,1.378047186810015,4.878306989348479,16.879957367150304
8845.5,4.2201,1.8204,1.545,1.4441,1.5521,51.6539,2.0937,1.5436,2.78,0.58,AkerBP,2.0,0.22315626,1.9125756,2.1061467698216436,1.2643361245296305,0.5944867851957538,18.091725542262864
8845.75,4.219,1.6441,1.4265,1.3617,1.3895,50.8328,2.0807,1.4184,2.78,0.58,AkerBP,2.0,0.25218803,1.733568,1.9974656188488007,1.1544963896905358,4.000306682904768,18.605725487130872
8846.0,4.2179,1.7801,1.5401,1.4407,1.4528,50.0116,2.0751,1.3376,2.78,0.58,AkerBP,2.0,0.26894867,1.6139723,1.9275739073753355,1.0909215579855647,7.109348591617967,18.441869169739476
8846.25,4.2168,1.9726,1.6776,1.5603,1.5531,49.4366,2.0982,1.3218,2.78,0.58,AkerBP,2.0,0.27254674,1.5965543,1.9190984898805619,1.0804413652068163,8.535959876057477,18.259845271083655
8846.5,4.2157,2.1828,1.7936,1.6578,1.6383,48.8615,2.2009,1.3889,2.78,0.58,AkerBP,2.0,0.26065263,1.7245785,1.9996768766641617,1.1388055851951726,9.142765383971927,18.006653812717072
